Order_ID,Gender_Category,Product_Line,Product_Name,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Size_Cat,Size_Cat_Encoded
2050,Women,Lifestyle,Blazer Mid,2,6100.23,0.0,12200.46,2024-11-28,Online,Kolkata,3532.496666414265,L,2
2842,Women,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2025-01-19,Online,Bangalore,2512.037683872616,M,1
2843,Men,Training,SuperRep Go,2,5587.585,0.0,11175.17,2025-04-25,Online,Mumbai,2027.36572850368,XL,3
2845,Men,Training,ZoomX Invincible,2,6424.68,0.0,12849.36,2023-10-31,Retail,Pune,3815.7768699028816,L,2
2846,Kids,Training,ZoomX Invincible,2,2932.99,0.0,5865.98,2024-10-29,Online,Pune,911.2434357135428,L,2
2847,Men,Training,Metcon 7,2,5829.985000000001,0.16,9794.374800000001,2024-11-16,Online,Bangalore,1699.6372148930948,XL,3
2848,Kids,Running,Free RN,2,9476.8,0.03,18384.992,2024-08-14,Online,Hyderabad,4572.528799870932,M,1
2008,Men,Running,Air Zoom,2,5548.255,0.0,11096.51,2024-07-25,Retail,Mumbai,3420.6504610162224,XL,3
2850,Kids,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2024-11-10,Retail,Pune,3283.948021207501,XL,3
2851,Kids,Lifestyle,Blazer Mid,2,2241.11,0.0,4482.22,2024-12-28,Online,Mumbai,1196.296223711518,XL,3
2853,Women,Basketball,Kyrie Flytrap,2,5562.46,0.0,11124.92,2025-02-06,Retail,Hyderabad,3273.098733488923,XL,3
2854,Women,Basketball,LeBron 20,2,6531.36,0.98,261.2544000000002,2023-11-07,Online,Pune,79.83496720499171,L,2
2855,Kids,Basketball,Air Jordan,2,2809.8,0.0,5619.6,2025-04-20,Online,Mumbai,1331.989400031158,L,2
2856,Kids,Basketball,Kyrie Flytrap,2,5562.46,1.0,0.0,2023-10-12,Online,Kolkata,0.0,M,1
2857,Women,Running,React Infinity,2,4105.44,0.73,2216.9375999999997,2024-08-25,Online,Kolkata,401.13627075192863,L,2
2858,Kids,Lifestyle,Air Force 1,2,6656.01,0.6,5324.808000000001,2024-10-26,Retail,Pune,1265.5849241626888,L,2
2860,Kids,Lifestyle,Air Force 1,2,7568.04,0.0,15136.08,2025-04-07,Retail,Hyderabad,4150.114346468388,XL,3
2861,Kids,Training,ZoomX Invincible,2,6424.68,0.0,12849.36,2025-04-20,Online,Pune,4006.0132698516622,XL,3
2863,Women,Training,Metcon 7,2,8609.77,0.0,17219.54,2024-11-23,Retail,Pune,3413.548058291397,S,0
2864,Kids,Soccer,Tiempo Legend,2,6445.79,0.45,7090.369000000001,2025-03-23,Online,Bangalore,1873.8110200806,L,2
2865,Women,Soccer,Phantom GT,1,6012.23,0.71,1743.5467,2024-12-16,Retail,Kolkata,339.69944081007856,L,2
2866,Kids,Training,SuperRep Go,2,5587.585,0.0,11175.17,2025-09-01,Online,Pune,3147.8309917210613,L,2
2867,Men,Soccer,Mercurial Superfly,1,9936.58,0.0,9936.58,2025-02-20,Online,Hyderabad,1777.3782162778784,L,2
2868,Women,Running,React Infinity,2,7379.45,0.0,14758.9,2024-10-23,Retail,Delhi,2844.4905267402683,M,1
2869,Kids,Soccer,Premier III,4,6082.075,0.0,24328.3,2024-07-26,Online,Pune,8173.858905548019,M,1
2870,Kids,Training,Metcon 7,1,9633.68,0.0,9633.68,2024-10-05,Retail,Delhi,2593.3551913789506,M,1
2871,Men,Training,Flex Trainer,1,2294.09,0.0,2294.09,2025-07-22,Retail,Bangalore,440.23345448852723,M,1
2872,Men,Basketball,Kyrie Flytrap,2,3953.13,0.0,7906.26,2024-01-08,Online,Kolkata,1690.11446808243,M,1
2874,Women,Soccer,Mercurial Superfly,2,6969.28,0.01,13799.1744,2024-03-04,Retail,Delhi,4531.758065150235,L,2
2875,Women,Lifestyle,Dunk Low,4,7401.53,0.0,29606.12,2024-09-16,Retail,Bangalore,7420.471301859862,L,2
2876,Kids,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2024-08-21,Retail,Hyderabad,2093.6839074946643,L,2
2877,Women,Basketball,Kyrie Flytrap,2,5562.46,0.0,11124.92,2024-12-08,Retail,Kolkata,2635.3675511861315,L,2
2879,Kids,Basketball,Zoom Freak,2,2831.62,0.0,5663.24,2025-03-02,Retail,Bangalore,1973.9123149558393,M,1
2880,Kids,Basketball,Air Jordan,2,8132.33,0.63,6017.9241999999995,2025-05-19,Retail,Delhi,1384.2205976010732,M,1
2050,Kids,Basketball,Zoom Freak,3,6172.36,0.0,18517.079999999998,2025-06-30,Retail,Kolkata,3183.049283740497,S,0
2883,Kids,Soccer,Premier III,2,6082.075,0.0,12164.15,2025-03-24,Online,Delhi,2849.5923792754484,L,2
2884,Kids,Running,Pegasus Turbo,2,9897.0,0.0,19794.0,2025-10-05,Online,Hyderabad,3360.609473196912,S,0
2886,Kids,Running,Free RN,2,8164.32,0.94,979.7184000000009,2024-08-19,Retail,Pune,246.0395534738914,XL,3
2887,Women,Lifestyle,Waffle One,2,9292.33,0.0,18584.66,2024-02-25,Online,Hyderabad,5122.4627428805625,L,2
2888,Kids,Running,Air Zoom,2,8956.73,1.0,0.0,2025-06-24,Online,Pune,0.0,L,2
2889,Women,Basketball,Zoom Freak,2,6172.36,1.0,0.0,2024-09-01,Online,Hyderabad,0.0,M,1
2890,Men,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2025-05-23,Retail,Bangalore,2946.600389440998,L,2
2892,Women,Running,Free RN,4,6299.575,0.0,25198.3,2024-11-24,Online,Bangalore,5550.307544612267,M,1
2893,Women,Running,React Infinity,1,6346.35,0.61,2475.0765,2025-04-01,Retail,Delhi,837.0768506778786,L,2
2894,Women,Lifestyle,Air Force 1,2,6656.01,0.0,13312.02,2024-11-20,Retail,Hyderabad,2242.3117483050382,L,2
2895,Kids,Running,React Infinity,3,6346.35,0.0,19039.050000000003,2024-08-03,Online,Pune,5193.493421729038,L,2
2896,Kids,Training,SuperRep Go,2,6252.51,0.47,6627.6606,2025-02-15,Online,Delhi,2096.3245223994995,S,0
2899,Men,Basketball,LeBron 20,3,6531.36,0.0,19594.079999999998,2025-05-17,Online,Mumbai,5000.783657537062,L,2
2006,Men,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2023-09-26,Retail,Mumbai,3138.215932070989,XL,3
2902,Kids,Basketball,Kyrie Flytrap,2,8138.68,0.0,16277.36,2025-05-13,Retail,Kolkata,4944.3750952943265,L,2
2903,Men,Soccer,Phantom GT,2,2735.54,0.0,5471.08,2024-09-05,Retail,Delhi,1470.7919844253722,M,1
2904,Women,Soccer,Tiempo Legend,2,8644.67,0.54,7953.096399999999,2025-04-29,Online,Bangalore,1977.6605618454719,M,1
2905,Men,Running,React Infinity,2,5762.39,0.0,11524.78,2025-07-15,Retail,Hyderabad,2270.1901201131004,M,1
2906,Women,Lifestyle,Waffle One,1,5610.219999999999,0.0,5610.219999999999,2024-08-25,Retail,Delhi,1854.0495749117865,S,0
2907,Men,Soccer,Premier III,2,8432.5,0.0,16865.0,2024-02-25,Retail,Kolkata,2875.2535718079585,L,2
2908,Men,Running,Pegasus Turbo,2,5349.1,0.53,5028.154,2024-11-22,Retail,Hyderabad,1218.0383717704096,M,1
2909,Women,Running,Air Zoom,2,7617.75,0.33,10207.784999999998,2024-08-20,Retail,Pune,2667.621533530676,XL,3
2910,Kids,Training,Flex Trainer,2,6481.055,0.49,6610.676100000001,2025-04-15,Retail,Bangalore,2106.4329774656085,M,1
2911,Kids,Basketball,Zoom Freak,2,6172.36,0.0,12344.72,2023-10-26,Retail,Mumbai,3403.829805483322,M,1
2912,Kids,Running,React Infinity,2,9839.63,0.98,393.5852000000003,2024-03-07,Online,Bangalore,110.99900955130619,XL,3
2913,Women,Lifestyle,Dunk Low,2,6091.98,0.3,8528.771999999999,2025-06-25,Online,Pune,2210.8556235082556,M,1
2914,Men,Soccer,Tiempo Legend,2,7603.38,1.0,0.0,2025-03-25,Online,Mumbai,0.0,L,2
2916,Kids,Lifestyle,Blazer Mid,2,6100.23,0.0,12200.46,2024-08-05,Retail,Hyderabad,3129.2724570332134,XL,3
2917,Men,Soccer,Phantom GT,1,3204.72,0.0,3204.72,2024-12-21,Retail,Bangalore,588.8484861137388,L,2
2918,Men,Training,SuperRep Go,2,5587.585,0.0,11175.17,2024-11-07,Retail,Mumbai,3248.3426388538383,M,1
2919,Men,Soccer,Premier III,2,7323.53,0.0,14647.06,2025-04-01,Retail,Bangalore,4074.0210254145895,M,1
2921,Kids,Training,Metcon 7,2,9092.33,0.39,11092.6426,2025-01-13,Retail,Bangalore,2364.778158004746,M,1
2922,Kids,Soccer,Tiempo Legend,2,6041.3,1.0,0.0,2025-01-16,Online,Kolkata,0.0,XL,3
2026,Women,Soccer,Premier III,2,6082.075,0.0,12164.15,2024-10-01,Retail,Mumbai,3276.6945624151795,L,2
2928,Women,Lifestyle,Waffle One,3,5610.219999999999,0.0,16830.659999999996,2024-07-09,Online,Delhi,4638.576145493395,S,0
2929,Kids,Soccer,Tiempo Legend,2,6589.95,0.0,13179.9,2024-04-01,Retail,Hyderabad,3711.3407261178745,M,1
2930,Women,Basketball,Air Jordan,2,5967.92,0.57,5132.4112000000005,2024-12-20,Retail,Bangalore,1308.6484053798818,L,2
2931,Men,Basketball,Zoom Freak,2,6172.36,0.0,12344.72,2023-08-25,Retail,Pune,3092.7938271830203,S,0
2932,Kids,Running,Air Zoom,2,5548.255,0.35,7212.731500000001,2025-03-01,Online,Bangalore,1399.643504293377,XL,3
2933,Women,Training,ZoomX Invincible,2,9501.17,0.0,19002.34,2024-04-13,Retail,Hyderabad,6055.189096556845,L,2
2934,Women,Basketball,LeBron 20,2,2370.91,0.0,4741.82,2024-03-14,Online,Mumbai,1356.6415485280704,XL,3
2935,Men,Lifestyle,Dunk Low,4,6091.98,0.0,24367.92,2024-05-13,Online,Hyderabad,8203.38773657171,L,2
2936,Women,Training,Flex Trainer,1,6496.58,0.29,4612.5718,2024-07-31,Retail,Pune,1417.8832851329425,XL,3
2938,Kids,Soccer,Phantom GT,1,6012.23,0.0,6012.23,2025-01-14,Online,Delhi,1922.9096449217427,L,2
2940,Women,Soccer,Premier III,2,8412.43,0.0,16824.86,2025-05-06,Retail,Hyderabad,4344.130688365173,L,2
2941,Men,Lifestyle,Blazer Mid,2,9331.65,0.0,18663.3,2025-05-02,Retail,Kolkata,5892.01488990775,XL,3
2942,Women,Training,Flex Trainer,4,5222.39,0.57,8982.510800000002,2025-04-16,Online,Bangalore,3114.091227075437,L,2
2943,Women,Training,SuperRep Go,2,3390.0,0.0,6780.0,2024-10-09,Retail,Mumbai,2203.832273777799,S,0
2944,Women,Training,ZoomX Invincible,2,9738.93,0.0,19477.86,2024-10-06,Retail,Pune,4572.484272618038,L,2
2947,Women,Lifestyle,Blazer Mid,2,4113.48,0.38,5100.7152,2024-12-04,Online,Mumbai,1485.8974294668951,XL,3
2948,Men,Basketball,Kyrie Flytrap,2,5562.46,0.16,9344.9328,2025-04-19,Online,Kolkata,2807.1687300802682,S,0
2949,Men,Running,React Infinity,2,6346.35,0.49,6473.277,2025-07-05,Online,Delhi,2121.2779180438647,M,1
2952,Kids,Training,SuperRep Go,2,5443.44,0.0,10886.88,2024-09-13,Retail,Kolkata,1959.621236448414,XL,3
2049,Men,Training,Metcon 7,2,5829.985000000001,1.0,0.0,2024-04-12,Online,Bangalore,0.0,M,1
2955,Kids,Basketball,LeBron 20,2,9846.09,0.12,17329.1184,2024-07-30,Retail,Kolkata,4843.370871743142,XL,3
2956,Kids,Training,ZoomX Invincible,4,6424.68,0.86,3597.8208000000004,2024-05-16,Online,Mumbai,562.8060070411926,L,2
2957,Men,Basketball,Zoom Freak,2,5348.89,0.47,5669.8234,2024-11-19,Online,Kolkata,1427.587676175378,XL,3
2958,Women,Lifestyle,Blazer Mid,4,7898.87,0.0,31595.48,2025-05-07,Online,Mumbai,9977.076220493358,L,2
2961,Kids,Soccer,Tiempo Legend,2,6041.3,0.0,12082.6,2024-11-21,Retail,Mumbai,2576.742115523484,XL,3
2963,Kids,Training,Flex Trainer,2,6481.055,0.0,12962.11,2025-10-06,Retail,Bangalore,3225.6902082968327,XL,3
2964,Kids,Basketball,Zoom Freak,2,6172.36,0.0,12344.72,2024-06-17,Online,Mumbai,2308.3347036309783,L,2
2965,Men,Training,Metcon 7,2,2171.48,0.0,4342.96,2025-04-28,Retail,Bangalore,1489.6992563860733,XL,3
2966,Kids,Training,Flex Trainer,3,6481.055,0.0,19443.165,2025-02-27,Online,Pune,3016.111547357582,M,1
2968,Kids,Training,Flex Trainer,2,5283.1,0.0,10566.2,2025-01-24,Retail,Bangalore,1823.0934213722862,XL,3
2969,Men,Training,ZoomX Invincible,2,6424.68,0.0,12849.36,2025-07-19,Online,Pune,3367.178274068776,M,1
2971,Women,Lifestyle,Dunk Low,2,9330.31,0.0,18660.62,2024-11-10,Online,Pune,4990.91618091603,L,2
2972,Women,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2024-10-05,Online,Kolkata,3542.486271820236,M,1
2973,Kids,Soccer,Phantom GT,2,3347.42,0.0,6694.84,2024-10-31,Online,Bangalore,2300.115609887374,XL,3
2975,Kids,Soccer,Mercurial Superfly,1,5037.43,0.0,5037.43,2024-11-10,Online,Delhi,1039.8690747510893,L,2
2976,Men,Running,Pegasus Turbo,2,6703.48,0.0,13406.96,2024-08-08,Retail,Hyderabad,3774.516312826998,L,2
2978,Women,Running,Air Zoom,2,5548.255,1.0,0.0,2025-04-14,Retail,Kolkata,0.0,L,2
2981,Kids,Soccer,Premier III,4,5185.52,0.0,20742.08,2025-01-10,Retail,Pune,6136.413840842879,M,1
2982,Men,Lifestyle,Dunk Low,2,6091.98,0.54,5604.6215999999995,2025-06-07,Online,Kolkata,1147.754015901521,L,2
2984,Men,Soccer,Phantom GT,2,4343.12,0.0,8686.24,2024-09-06,Online,Kolkata,2508.8971797068893,XL,3
2985,Kids,Running,Free RN,2,8996.05,0.48,9355.892,2024-05-16,Online,Bangalore,2417.0064425196733,L,2
2986,Kids,Basketball,LeBron 20,2,6877.77,0.09,12517.541400000002,2025-04-10,Online,Pune,3877.0128703944256,M,1
2987,Women,Soccer,Premier III,2,6082.075,0.0,12164.15,2024-08-08,Online,Pune,3481.4596833204228,L,2
2009,Women,Lifestyle,Dunk Low,2,6481.4,0.84,2074.0480000000002,2024-07-26,Retail,Bangalore,590.3179341610017,M,1
2989,Men,Soccer,Mercurial Superfly,1,6429.61,0.0,6429.61,2024-02-14,Online,Bangalore,993.8712828574501,M,1
2990,Kids,Basketball,Kyrie Flytrap,2,2601.99,0.0,5203.98,2024-09-23,Retail,Bangalore,1323.5684273142,XL,3
2992,Men,Soccer,Premier III,2,6082.075,0.0,12164.15,2024-10-24,Online,Kolkata,2900.130227159491,L,2
2993,Men,Soccer,Premier III,4,6082.075,0.0,24328.3,2024-10-13,Retail,Hyderabad,3677.0073345304804,M,1
2994,Women,Lifestyle,Air Force 1,2,2932.39,0.98,117.29560000000009,2024-12-07,Retail,Mumbai,33.078242423092426,L,2
2996,Women,Basketball,Air Jordan,2,5967.92,0.0,11935.84,2025-07-01,Online,Pune,2375.682814786983,L,2
2043,Women,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2024-10-13,Retail,Mumbai,2695.424527587736,L,2
2998,Women,Training,Flex Trainer,2,8835.27,0.76,4240.9296,2025-05-06,Online,Delhi,1363.0357984854759,L,2
3001,Men,Soccer,Premier III,2,6082.075,0.0,12164.15,2024-01-25,Online,Delhi,3305.335496425181,L,2
3002,Women,Lifestyle,Waffle One,4,5610.219999999999,0.0,22440.879999999997,2024-11-22,Retail,Delhi,7406.842822370629,L,2
3003,Men,Basketball,Zoom Freak,2,6172.36,0.0,12344.72,2023-08-03,Online,Bangalore,3318.89453815976,XL,3
3005,Women,Basketball,Zoom Freak,2,6172.36,0.19,9999.2232,2025-04-23,Online,Delhi,2405.2513036017303,M,1
3009,Men,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2024-08-15,Online,Bangalore,2776.9371011996614,L,2
3010,Women,Soccer,Tiempo Legend,2,6041.3,0.0,12082.6,2025-05-05,Online,Pune,3287.984377468603,L,2
3013,Kids,Basketball,Zoom Freak,4,6172.36,0.96,987.5776000000009,2025-06-16,Retail,Kolkata,292.19119421160065,XL,3
3014,Men,Running,Air Zoom,2,5548.255,0.0,11096.51,2025-01-30,Retail,Hyderabad,3808.576664514149,L,2
3016,Women,Running,Air Zoom,2,8931.44,0.0,17862.88,2024-08-31,Retail,Bangalore,5795.476003012112,M,1
3018,Kids,Soccer,Premier III,2,6082.075,0.0,12164.15,2024-08-22,Retail,Kolkata,2864.352443721317,L,2
3019,Women,Running,Free RN,2,9942.61,0.0,19885.22,2023-12-19,Retail,Kolkata,5349.385569584997,XL,3
3021,Women,Soccer,Mercurial Superfly,4,6969.28,0.42,16168.7296,2023-09-21,Retail,Hyderabad,5189.046718492506,S,0
3022,Kids,Training,ZoomX Invincible,2,4318.48,0.0,8636.96,2025-05-14,Online,Delhi,2647.023310188713,L,2
3023,Kids,Basketball,Zoom Freak,2,2493.28,0.0,4986.56,2024-05-19,Retail,Delhi,1607.5753505163345,L,2
3024,Kids,Running,Free RN,2,6299.575,1.0,0.0,2024-12-07,Online,Mumbai,0.0,L,2
3025,Kids,Lifestyle,Blazer Mid,4,6100.23,0.0,24400.92,2024-08-25,Retail,Hyderabad,6055.586147225636,L,2
3026,Women,Lifestyle,Blazer Mid,2,6100.23,0.0,12200.46,2025-12-03,Online,Bangalore,2504.194008707773,L,2
3027,Women,Training,SuperRep Go,2,9593.27,0.0,19186.54,2024-10-25,Retail,Delhi,3168.9042384081495,L,2
3028,Kids,Running,Air Zoom,4,5837.53,0.0,23350.12,2025-01-29,Retail,Kolkata,7526.4045378877845,L,2
3030,Men,Soccer,Mercurial Superfly,3,6969.28,0.58,8781.292800000001,2023-08-08,Online,Kolkata,2348.85744474931,L,2
3031,Kids,Soccer,Premier III,4,8588.14,0.0,34352.56,2023-10-11,Online,Kolkata,7302.869009084227,M,1
3032,Men,Running,React Infinity,2,6346.35,0.0,12692.7,2025-01-16,Online,Mumbai,4253.016401264654,XL,3
3033,Men,Training,ZoomX Invincible,2,9397.68,0.74,4886.7936,2024-11-21,Retail,Hyderabad,1605.4509322088009,M,1
3036,Kids,Lifestyle,Dunk Low,2,2879.09,0.0,5758.18,2024-10-15,Retail,Hyderabad,1286.3949730641461,L,2
2033,Kids,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2025-01-22,Online,Kolkata,3273.8358946355897,M,1
3038,Kids,Lifestyle,Air Force 1,2,4195.03,0.0,8390.06,2025-01-27,Retail,Delhi,2850.7932929644526,M,1
3039,Kids,Soccer,Premier III,2,5366.19,0.0,10732.38,2024-03-17,Online,Pune,2288.481672701157,L,2
3040,Women,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2024-08-12,Online,Hyderabad,3253.2002460356116,XL,3
3041,Kids,Lifestyle,Waffle One,2,4884.55,0.0,9769.1,2025-01-03,Online,Bangalore,1928.7112677704783,M,1
3043,Men,Running,React Infinity,2,6346.35,0.0,12692.7,2025-04-11,Retail,Delhi,3061.806046565809,L,2
3046,Men,Basketball,Air Jordan,2,4597.23,0.0,9194.46,2025-05-26,Online,Bangalore,2233.952236638596,L,2
3047,Women,Basketball,Kyrie Flytrap,3,6175.84,0.9,1852.7519999999997,2024-10-14,Online,Hyderabad,497.7255754132963,L,2
3048,Women,Lifestyle,Waffle One,1,5610.219999999999,0.23,4319.8694,2025-07-17,Retail,Hyderabad,1134.9913307071563,S,0
3049,Kids,Lifestyle,Air Force 1,2,6656.01,1.0,0.0,2025-06-22,Online,Pune,0.0,L,2
3051,Men,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2024-07-28,Online,Bangalore,2154.408720848073,M,1
3052,Kids,Running,React Infinity,2,9448.34,0.78,4157.2696,2025-03-03,Online,Delhi,1386.859558692335,M,1
3053,Women,Lifestyle,Air Force 1,2,6323.09,1.0,0.0,2024-09-18,Retail,Mumbai,0.0,L,2
3054,Men,Soccer,Premier III,2,6667.47,0.0,13334.94,2024-12-17,Retail,Pune,2755.7477025271633,M,1
3057,Women,Soccer,Mercurial Superfly,2,4244.95,0.0,8489.9,2025-01-21,Retail,Bangalore,2921.04698171946,L,2
3058,Men,Soccer,Phantom GT,2,8048.66,0.0,16097.32,2023-08-01,Retail,Kolkata,2793.94543743323,M,1
3059,Women,Running,React Infinity,3,6346.35,1.0,0.0,2025-06-19,Online,Hyderabad,0.0,L,2
3060,Women,Running,Free RN,2,6299.575,0.0,12599.15,2024-09-09,Retail,Bangalore,2200.085756312903,L,2
3062,Women,Soccer,Phantom GT,1,6936.34,0.46,3745.6236000000004,2025-03-19,Retail,Mumbai,1040.5633300770942,L,2
3063,Kids,Running,Air Zoom,2,9676.61,0.0,19353.22,2025-04-20,Online,Mumbai,6740.99510435505,M,1
3064,Men,Soccer,Tiempo Legend,2,6041.3,0.0,12082.6,2024-01-11,Retail,Pune,3288.0377654009017,L,2
3066,Kids,Training,ZoomX Invincible,2,6424.68,0.0,12849.36,2024-03-01,Online,Mumbai,3207.456161821126,L,2
3067,Men,Lifestyle,Blazer Mid,4,6100.23,0.0,24400.92,2024-03-05,Retail,Hyderabad,6009.93151696975,M,1
3069,Men,Training,Metcon 7,1,5829.985000000001,1.0,0.0,2025-04-13,Online,Hyderabad,0.0,L,2
3071,Women,Running,Air Zoom,2,5081.53,0.0,10163.06,2023-10-21,Online,Mumbai,2824.394292308222,L,2
3072,Men,Training,Flex Trainer,2,6481.055,0.0,12962.11,2024-08-26,Retail,Mumbai,4090.4570593824683,M,1
3073,Men,Training,ZoomX Invincible,2,6424.68,0.0,12849.36,2025-06-14,Retail,Mumbai,2156.962088548146,L,2
3075,Kids,Soccer,Premier III,2,6082.075,0.91,1094.7734999999996,2025-05-28,Retail,Mumbai,203.9315368055423,L,2
3078,Men,Running,Free RN,1,2555.18,0.0,2555.18,2024-09-14,Online,Delhi,626.087402893858,M,1
3079,Women,Running,React Infinity,2,6346.35,0.0,12692.7,2024-01-10,Retail,Bangalore,3756.9128370999847,L,2
3081,Kids,Training,Flex Trainer,2,8442.39,0.0,16884.78,2025-02-10,Retail,Mumbai,4123.740208243849,S,0
3082,Men,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2024-08-11,Online,Delhi,2515.5817295394395,L,2
3083,Kids,Training,ZoomX Invincible,2,8535.31,0.0,17070.62,2024-08-29,Retail,Delhi,5744.596957175179,XL,3
3087,Kids,Lifestyle,Waffle One,3,2765.77,0.0,8297.31,2025-08-01,Retail,Bangalore,2665.8172962086655,M,1
3089,Women,Basketball,Zoom Freak,2,8399.35,0.0,16798.7,2025-05-31,Online,Mumbai,3023.8365859283017,XL,3
3090,Women,Basketball,LeBron 20,2,8187.65,1.0,0.0,2023-12-11,Retail,Pune,0.0,L,2
3091,Women,Basketball,Air Jordan,1,8666.84,0.3,6066.788,2025-02-13,Online,Hyderabad,1596.4240592516808,L,2
3092,Kids,Training,Metcon 7,2,3005.37,0.0,6010.74,2025-09-03,Retail,Kolkata,1134.2998873470412,L,2
3093,Women,Soccer,Tiempo Legend,3,6041.3,0.0,18123.9,2025-06-29,Retail,Kolkata,3771.572583640134,L,2
3094,Men,Basketball,Zoom Freak,2,4731.54,0.0,9463.08,2024-07-11,Online,Delhi,1652.9699552058937,L,2
3095,Men,Running,Free RN,2,9297.64,0.16,15620.035199999998,2025-02-16,Retail,Delhi,4682.966323532186,L,2
3096,Men,Training,ZoomX Invincible,4,6424.68,0.9,2569.8719999999994,2025-05-03,Online,Hyderabad,827.3038597661297,L,2
3097,Men,Lifestyle,Blazer Mid,2,6100.23,0.5,6100.23,2025-01-24,Online,Hyderabad,1802.1730720758624,L,2
3098,Women,Basketball,Kyrie Flytrap,2,5562.46,0.0,11124.92,2025-04-14,Retail,Kolkata,2820.326883511328,M,1
3099,Women,Lifestyle,Waffle One,2,8462.09,0.08,15570.2456,2024-10-21,Online,Mumbai,3735.233134425347,L,2
3100,Women,Training,ZoomX Invincible,4,6424.68,0.97,770.9616000000008,2025-06-30,Retail,Mumbai,236.1940747263358,S,0
2021,Men,Lifestyle,Blazer Mid,3,3723.21,0.0,11169.630000000001,2025-06-22,Online,Bangalore,1909.5972263524943,M,1
3102,Kids,Basketball,LeBron 20,2,6531.36,0.0,13062.72,2025-06-18,Retail,Bangalore,3242.4290534272272,M,1
3103,Kids,Lifestyle,Blazer Mid,2,6100.23,0.0,12200.46,2025-01-06,Online,Mumbai,2583.676826788381,L,2
3104,Men,Running,Free RN,2,7734.26,0.47,8198.3156,2025-09-02,Online,Bangalore,1843.1799751453707,L,2
3105,Women,Soccer,Phantom GT,4,6012.23,0.57,10341.035600000001,2024-11-30,Online,Pune,2573.0819123512306,L,2
3106,Men,Running,Pegasus Turbo,2,5349.1,0.0,10698.2,2025-03-09,Online,Bangalore,3669.7888710081675,L,2
3107,Men,Running,Pegasus Turbo,2,9572.44,0.0,19144.88,2025-08-03,Retail,Hyderabad,2952.6052302089092,L,2
3108,Kids,Soccer,Phantom GT,2,6012.23,0.38,7455.1651999999995,2024-12-16,Online,Mumbai,2136.7944077694337,M,1
3110,Men,Running,React Infinity,2,8431.55,0.0,16863.1,2024-10-13,Retail,Mumbai,5355.683365838213,L,2
3114,Women,Running,React Infinity,1,7627.37,0.0,7627.37,2025-03-27,Retail,Bangalore,1997.512340835173,L,2
3116,Kids,Basketball,Zoom Freak,3,6172.36,0.06,17406.0552,2024-11-21,Retail,Kolkata,3823.554909787242,M,1
3117,Men,Basketball,Air Jordan,2,6435.2,0.0,12870.4,2024-09-21,Retail,Delhi,2669.916320629693,M,1
3119,Kids,Lifestyle,Air Force 1,2,6656.01,0.0,13312.02,2023-08-12,Online,Hyderabad,2404.8814116312556,L,2
3121,Kids,Training,Flex Trainer,2,2514.0,0.69,1558.6800000000003,2025-03-06,Online,Kolkata,540.4133992608869,M,1
3123,Kids,Running,Free RN,2,9804.78,0.0,19609.56,2025-05-26,Online,Pune,4292.267475611076,L,2
3124,Kids,Soccer,Mercurial Superfly,2,7538.96,0.0,15077.92,2025-03-31,Online,Delhi,5007.633650298221,L,2
3125,Kids,Soccer,Phantom GT,2,6012.23,0.7,3607.338,2025-03-10,Online,Bangalore,704.5256556144494,XL,3
3126,Kids,Running,React Infinity,2,6346.35,0.0,12692.7,2024-06-10,Online,Bangalore,3354.97151605316,L,2
3127,Men,Training,ZoomX Invincible,1,4614.33,0.47,2445.5949,2024-10-07,Online,Pune,619.0264744531463,XL,3
3129,Kids,Basketball,Kyrie Flytrap,2,5732.66,0.0,11465.32,2024-01-30,Retail,Delhi,3351.3941616018637,XL,3
3130,Men,Basketball,Air Jordan,2,3015.02,0.0,6030.04,2025-05-16,Online,Pune,1828.1086786410706,XL,3
3131,Kids,Training,SuperRep Go,2,5171.44,0.33,6929.729599999999,2025-05-27,Online,Pune,2094.257322859571,L,2
3132,Kids,Lifestyle,Dunk Low,2,5073.69,0.0,10147.38,2025-12-07,Online,Hyderabad,1838.334118940226,L,2
3133,Kids,Soccer,Mercurial Superfly,2,6969.28,0.77,3205.8687999999997,2024-04-15,Retail,Delhi,1091.1959149399186,L,2
3134,Men,Basketball,Air Jordan,2,5967.92,0.19,9668.030400000001,2025-05-14,Retail,Delhi,1818.3744680565485,L,2
