Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Transaction_Type,Profit_Flag
3576,Women,Lifestyle,Waffle One,M,2,3533.18,0.0,7066.36,2024-03-17,Retail,Bangalore,-586.23,Sale,Valid
3581,Women,Soccer,Phantom GT,L,4,6012.23,0.0,24048.92,2024-12-23,Retail,Kolkata,2178.05,Sale,Valid
3582,Kids,Soccer,Mercurial Superfly,M,2,2117.04,0.0,4234.08,2024-09-01,Online,Pune,806.52,Sale,Valid
3584,Men,Basketball,Air Jordan,10,2,3500.16,0.0,7000.32,2025-03-19,Online,Kolkata,-258.05,Sale,Valid
3585,Men,Running,Air Zoom,XL,1,5548.255,0.52,2663.16,2025-05-03,Retail,Kolkata,1263.91,Sale,Valid
3586,Women,Lifestyle,Waffle One,L,2,5349.78,0.0,10699.56,2024-12-14,Online,Delhi,3579.64,Sale,Valid
3587,Men,Training,SuperRep Go,6,1,5587.585,0.0,5587.58,2025-07-01,Online,Bangalore,-1182.04,Sale,Valid
3588,Men,Lifestyle,Waffle One,L,2,7808.46,0.0,15616.92,2024-08-29,Online,Pune,3190.87,Sale,Valid
3589,Kids,Training,Flex Trainer,12,1,6481.055,0.0,6481.06,2024-12-09,Retail,Mumbai,-247.69,Sale,Valid
3591,Kids,Running,Pegasus Turbo,8,1,3718.65,1.0,0.0,2024-11-08,Retail,Delhi,2210.66,Sale,Review
3592,Women,Running,Free RN,L,1,8609.05,0.0,8609.05,2025-06-15,Retail,Kolkata,1289.77,Sale,Valid
3594,Kids,Training,Flex Trainer,,1,9694.85,0.98,193.9,2025-02-24,Online,Hyderabad,1562.86,Return,Review
3595,Kids,Running,Air Zoom,L,1,6890.68,0.0,6890.68,2023-09-05,Online,Pune,3385.84,Sale,Valid
3596,Men,Training,Metcon 7,8,2,5744.7,0.0,11489.4,2025-06-10,Online,Pune,-66.97,Sale,Valid
3597,Kids,Basketball,Zoom Freak,,2,6172.36,1.0,0.0,2025-04-07,Online,Hyderabad,230.4,Sale,Review
3602,Men,Soccer,Tiempo Legend,XL,1,5830.525,0.0,5830.52,2024-07-28,Online,Pune,3731.9,Return,Valid
3605,Men,Soccer,Phantom GT,M,2,8837.76,0.0,17675.52,2025-01-09,Online,Hyderabad,1627.87,Sale,Valid
3606,Women,Basketball,LeBron 20,XL,3,3515.86,0.0,10547.58,2025-02-14,Retail,Pune,-511.49,Sale,Valid
3608,Men,Soccer,Premier III,XL,2,6060.035,0.0,12120.07,2025-06-14,Retail,Delhi,-610.18,Sale,Valid
3609,Men,Training,SuperRep Go,XL,1,5587.585,0.0,5587.58,2024-03-11,Online,Delhi,-696.69,Sale,Valid
3610,Kids,Lifestyle,Dunk Low,11,2,6091.98,0.64,4386.23,2025-03-14,Online,Kolkata,-336.38,Sale,Valid
3611,Women,Lifestyle,Waffle One,,1,5798.69,0.0,5798.69,2025-04-10,Online,Delhi,3450.57,Return,Valid
3612,Women,Running,Air Zoom,XL,1,4632.0,0.0,4632.0,2025-06-22,Online,Mumbai,2397.42,Sale,Valid
3613,Men,Lifestyle,Blazer Mid,XL,4,5786.02,0.0,23144.08,2024-08-16,Online,Hyderabad,2136.73,Sale,Valid
3614,Men,Training,ZoomX Invincible,L,1,6186.3,0.22,4825.31,2024-09-17,Online,Pune,2169.69,Sale,Valid
3616,Kids,Lifestyle,Blazer Mid,L,1,9799.16,0.0,9799.16,2025-01-07,Retail,Kolkata,3969.15,Sale,Valid
3617,Men,Soccer,Premier III,9,2,4694.37,0.0,9388.74,2024-11-20,Online,Mumbai,2406.47,Sale,Valid
3618,Men,Soccer,Mercurial Superfly,9,3,2209.45,0.0,6628.35,2025-06-15,Retail,Kolkata,932.04,Sale,Valid
3621,Women,Basketball,LeBron 20,L,2,9699.01,0.0,19398.02,2025-04-20,Retail,Mumbai,3858.11,Sale,Valid
3622,Women,Soccer,Premier III,8,3,2187.91,0.0,6563.73,2024-09-22,Online,Hyderabad,1951.56,Sale,Valid
3623,Men,Lifestyle,Waffle One,XL,2,5349.78,0.75,2674.89,2025-06-24,Retail,Mumbai,1980.48,Sale,Valid
3624,Women,Soccer,Premier III,6,1,8534.07,0.0,8534.07,2024-11-17,Retail,Mumbai,-1124.03,Return,Valid
3625,Kids,Soccer,Tiempo Legend,XL,2,5830.525,0.0,11661.05,2025-03-02,Retail,Kolkata,849.98,Sale,Valid
3626,Men,Running,React Infinity,7,1,6346.35,0.0,6346.35,2024-09-24,Retail,Pune,1911.32,Sale,Valid
3627,Kids,Training,SuperRep Go,8,1,5587.585,1.0,0.0,2024-12-21,Online,Mumbai,396.74,Sale,Review
3632,Kids,Basketball,LeBron 20,,1,6630.92,0.56,2917.6,2024-10-12,Retail,Bangalore,2836.11,Sale,Valid
3634,Men,Lifestyle,Waffle One,L,2,5349.78,1.0,0.0,2025-08-07,Online,Kolkata,3717.46,Sale,Review
3635,Men,Training,SuperRep Go,M,2,5587.585,0.0,11175.17,2025-03-22,Retail,Bangalore,3656.45,Sale,Valid
3636,Women,Soccer,Tiempo Legend,M,2,7881.53,0.0,15763.06,2023-12-19,Retail,Delhi,2615.73,Sale,Valid
3637,Women,Running,Pegasus Turbo,6,2,6577.39,0.0,13154.78,2025-05-29,Retail,Delhi,1945.9,Sale,Valid
3638,Kids,Basketball,Air Jordan,8,2,3701.59,0.0,7403.18,2025-05-20,Online,Kolkata,1148.57,Sale,Valid
3639,Men,Soccer,Mercurial Superfly,XL,2,6769.465,0.43,7717.19,2025-01-05,Online,Pune,2929.76,Sale,Valid
3644,Kids,Running,React Infinity,,1,5702.53,0.0,5702.53,2023-10-31,Online,Delhi,1437.04,Sale,Valid
3646,Men,Training,Flex Trainer,XL,3,6481.055,0.0,19443.16,2025-04-21,Online,Bangalore,2873.66,Sale,Valid
3648,Men,Soccer,Tiempo Legend,M,2,5830.525,0.0,11661.05,2025-01-08,Online,Bangalore,3584.04,Sale,Valid
3650,Women,Soccer,Premier III,M,2,6060.035,0.0,12120.07,2024-01-07,Retail,Delhi,-520.93,Sale,Valid
3651,Men,Training,SuperRep Go,M,1,8891.63,1.0,0.0,2024-12-17,Retail,Delhi,-636.77,Sale,Valid
3653,Men,Running,Air Zoom,10,1,5548.255,0.0,5548.26,2024-03-12,Retail,Hyderabad,1642.93,Sale,Valid
3654,Women,Training,Metcon 7,L,3,5744.7,0.0,17234.1,2024-10-09,Retail,Pune,2395.74,Sale,Valid
3655,Women,Lifestyle,Air Force 1,6,2,6554.6849999999995,0.0,13109.37,2025-05-08,Retail,Pune,3499.88,Sale,Valid
3656,Men,Lifestyle,Waffle One,L,4,5349.78,0.0,21399.12,2025-11-06,Retail,Pune,3421.81,Sale,Valid
3657,Men,Soccer,Mercurial Superfly,,1,6769.465,0.67,2233.92,2024-05-08,Online,Kolkata,3451.02,Return,Review
3663,Women,Training,SuperRep Go,L,1,5604.03,0.0,5604.03,2025-04-09,Retail,Delhi,3359.81,Sale,Valid
3664,Women,Training,Flex Trainer,XL,1,6481.055,1.0,0.0,2025-04-20,Retail,Mumbai,480.16,Sale,Review
3665,Women,Lifestyle,Blazer Mid,,2,2958.1,0.0,5916.2,2024-07-06,Retail,Hyderabad,2003.55,Sale,Valid
3666,Women,Running,Air Zoom,,2,5548.255,1.0,0.0,2025-04-07,Retail,Delhi,3382.55,Sale,Review
3668,Kids,Soccer,Premier III,XL,1,6060.035,0.0,6060.04,2024-10-27,Retail,Mumbai,795.86,Sale,Valid
3669,Women,Lifestyle,Blazer Mid,L,2,2287.32,0.0,4574.64,2023-08-27,Online,Kolkata,3859.9,Sale,Valid
3672,Women,Soccer,Tiempo Legend,7,3,7127.18,0.32,14539.45,2024-08-16,Online,Delhi,2651.63,Sale,Valid
3674,Men,Lifestyle,Waffle One,XL,2,5349.78,0.0,10699.56,2025-04-18,Online,Pune,1819.44,Sale,Valid
3675,Men,Running,Pegasus Turbo,9,2,5286.01,0.0,10572.02,2024-11-13,Online,Delhi,3969.03,Sale,Valid
3678,Women,Lifestyle,Waffle One,10,3,5349.78,0.0,16049.34,2024-08-14,Online,Kolkata,1488.91,Sale,Valid
3680,Men,Training,Flex Trainer,XL,3,8835.41,0.92,2120.5,2025-01-27,Retail,Delhi,-746.28,Sale,Valid
3681,Men,Soccer,Phantom GT,L,2,6012.23,0.95,601.22,2025-09-04,Online,Hyderabad,1838.69,Sale,Review
3682,Women,Basketball,Zoom Freak,12,2,6158.05,1.0,0.0,2024-09-10,Retail,Mumbai,160.21,Sale,Review
3683,Women,Soccer,Premier III,L,2,6060.035,0.0,12120.07,2024-05-15,Retail,Kolkata,-4.26,Sale,Valid
3684,Kids,Soccer,Tiempo Legend,L,2,3440.57,1.0,0.0,2024-01-09,Online,Hyderabad,3299.44,Sale,Review
3685,Women,Basketball,Air Jordan,XL,2,2633.72,0.0,5267.44,2025-02-13,Retail,Hyderabad,1668.0,Sale,Valid
3686,Women,Training,SuperRep Go,8,1,5587.585,0.0,5587.58,2024-10-26,Retail,Hyderabad,-2.86,Sale,Valid
3687,Women,Training,ZoomX Invincible,XL,1,6216.27,0.0,6216.27,2024-10-23,Retail,Mumbai,2418.27,Return,Valid
3688,Kids,Running,React Infinity,L,1,5048.98,0.0,5048.98,2025-04-17,Retail,Kolkata,1214.86,Sale,Valid
3689,Women,Soccer,Phantom GT,XL,2,6012.23,0.0,12024.46,2024-09-01,Retail,Pune,1854.17,Sale,Valid
3691,Men,Soccer,Premier III,11,4,6060.035,0.51,11877.67,2025-03-28,Online,Bangalore,2305.88,Sale,Valid
3695,Kids,Training,SuperRep Go,,1,4788.11,0.19,3878.37,2025-04-07,Retail,Mumbai,-259.55,Return,Valid
3696,Kids,Training,ZoomX Invincible,M,1,6425.04,0.0,6425.04,2024-11-09,Retail,Kolkata,1966.58,Sale,Valid
3699,Women,Running,Air Zoom,7,1,8400.1,0.47,4452.05,2024-06-10,Retail,Delhi,249.58,Sale,Valid
3702,Men,Running,React Infinity,M,1,6346.35,0.99,63.46,2025-05-20,Online,Pune,3398.32,Sale,Review
3703,Men,Running,Air Zoom,M,1,5548.255,0.0,5548.26,2024-10-01,Online,Mumbai,326.86,Sale,Valid
3705,Kids,Training,Metcon 7,6,1,5644.1,0.09,5136.13,2024-09-11,Online,Hyderabad,3860.78,Sale,Valid
3706,Men,Running,Pegasus Turbo,M,1,9437.73,0.0,9437.73,2025-09-03,Retail,Hyderabad,3271.38,Sale,Valid
3707,Kids,Lifestyle,Waffle One,L,4,9532.8,0.0,38131.2,2025-02-01,Online,Mumbai,732.26,Sale,Valid
3708,Kids,Basketball,Kyrie Flytrap,12,2,4546.64,0.77,2091.45,2025-02-15,Retail,Bangalore,3305.02,Sale,Review
3711,Kids,Basketball,Zoom Freak,,2,6172.36,0.53,5802.02,2023-12-28,Online,Delhi,1077.08,Sale,Valid
3712,Kids,Basketball,Air Jordan,,2,3455.53,0.0,6911.06,2024-08-03,Online,Delhi,3810.67,Sale,Valid
3713,Men,Basketball,Zoom Freak,XL,2,6172.36,0.68,3950.31,2024-10-30,Retail,Pune,3271.73,Sale,Valid
3714,Kids,Soccer,Tiempo Legend,L,2,3568.35,0.0,7136.7,2025-02-21,Retail,Mumbai,2363.52,Sale,Valid
3715,Men,Lifestyle,Air Force 1,L,4,6554.6849999999995,0.0,26218.74,2025-06-23,Online,Bangalore,2774.43,Sale,Valid
3716,Women,Soccer,Phantom GT,,2,7916.1,0.9,1583.22,2023-08-23,Online,Pune,2442.47,Sale,Review
3719,Men,Running,Free RN,,2,5943.38,0.23,9152.81,2025-06-21,Online,Bangalore,3260.51,Sale,Valid
3720,Men,Lifestyle,Blazer Mid,XL,2,7365.14,0.0,14730.28,2025-01-24,Retail,Delhi,3369.92,Sale,Valid
3721,Kids,Soccer,Tiempo Legend,10,2,7155.1,0.0,14310.2,2025-07-02,Retail,Kolkata,2274.14,Sale,Valid
3722,Kids,Training,ZoomX Invincible,7,1,9335.0,0.22,7281.3,2023-11-21,Retail,Mumbai,1787.45,Sale,Valid
3723,Men,Soccer,Mercurial Superfly,7,1,7430.5,0.0,7430.5,2024-12-29,Online,Delhi,2473.13,Return,Valid
3724,Kids,Basketball,LeBron 20,XL,2,6630.92,0.0,13261.84,2025-01-22,Online,Bangalore,-866.33,Sale,Valid
3725,Men,Soccer,Phantom GT,7,2,6318.92,0.0,12637.84,2025-05-18,Online,Bangalore,3353.55,Sale,Valid
3726,Kids,Soccer,Tiempo Legend,,2,5830.525,0.0,11661.05,2025-01-30,Retail,Pune,-239.87,Sale,Valid
3727,Women,Basketball,Zoom Freak,L,2,6172.36,0.6,4937.89,2024-12-17,Retail,Delhi,1555.74,Sale,Valid
3729,Men,Running,Free RN,M,1,6299.575,0.0,6299.58,2025-06-02,Retail,Hyderabad,2966.82,Sale,Valid
3731,Kids,Soccer,Phantom GT,L,2,7038.04,0.0,14076.08,2025-02-13,Online,Delhi,301.9,Sale,Valid
2016,Women,Training,Metcon 7,,2,5744.7,0.0,11489.4,2024-03-15,Retail,Delhi,-263.86,Sale,Valid
3735,Kids,Basketball,LeBron 20,M,2,2248.14,0.0,4496.28,2024-09-19,Online,Bangalore,3686.2,Sale,Valid
3738,Men,Soccer,Premier III,11,1,6968.08,0.02,6828.72,2025-03-30,Online,Delhi,-673.94,Sale,Valid
3739,Women,Training,SuperRep Go,11,1,5050.05,0.0,5050.05,2025-01-13,Online,Kolkata,3928.19,Return,Valid
3741,Kids,Lifestyle,Air Force 1,L,2,8927.22,0.2,14283.55,2025-07-13,Retail,Kolkata,821.32,Sale,Valid
3742,Women,Soccer,Tiempo Legend,,2,5830.525,0.78,2565.43,2024-06-20,Retail,Mumbai,2266.51,Sale,Valid
3743,Men,Training,Flex Trainer,M,1,6481.055,0.2,5184.84,2024-08-23,Retail,Kolkata,1370.17,Sale,Valid
3745,Men,Lifestyle,Waffle One,,2,5349.78,0.0,10699.56,2025-03-09,Online,Kolkata,552.84,Sale,Valid
3746,Kids,Lifestyle,Waffle One,M,2,7490.78,0.0,14981.56,2024-12-06,Retail,Mumbai,2815.43,Sale,Valid
3747,Men,Lifestyle,Air Force 1,,4,5776.58,0.0,23106.32,2025-06-08,Retail,Hyderabad,616.71,Sale,Valid
3749,Men,Basketball,Air Jordan,,2,6985.01,0.0,13970.02,2025-05-21,Online,Kolkata,479.32,Sale,Valid
3750,Kids,Training,Metcon 7,7,1,5744.7,0.0,5744.7,2024-12-21,Retail,Bangalore,1566.16,Return,Valid
3752,Kids,Soccer,Mercurial Superfly,L,2,9021.79,0.04,17321.84,2024-10-07,Retail,Kolkata,2618.72,Sale,Valid
3753,Kids,Training,ZoomX Invincible,,2,9315.06,1.0,0.0,2025-03-30,Online,Hyderabad,-757.47,Sale,Valid
3754,Kids,Running,Free RN,L,3,4288.27,0.0,12864.81,2024-09-29,Online,Bangalore,828.22,Sale,Valid
3755,Women,Soccer,Phantom GT,8,4,2342.16,0.25,7026.48,2025-04-20,Retail,Mumbai,1007.0,Sale,Valid
3756,Men,Basketball,Kyrie Flytrap,XL,2,5584.225,0.0,11168.45,2024-10-01,Retail,Hyderabad,-289.63,Sale,Valid
3757,Men,Training,Metcon 7,,1,5744.7,0.0,5744.7,2024-06-12,Retail,Hyderabad,-106.88,Sale,Valid
3758,Kids,Running,Pegasus Turbo,M,3,4306.67,0.0,12920.01,2025-05-10,Retail,Delhi,-233.45,Sale,Valid
3760,Men,Basketball,Air Jordan,7,2,8313.84,0.0,16627.68,2025-05-29,Online,Kolkata,1735.58,Sale,Valid
3761,Women,Basketball,Zoom Freak,L,4,2972.38,0.14,10224.99,2024-11-18,Online,Hyderabad,2569.74,Sale,Valid
3762,Men,Lifestyle,Air Force 1,9,1,2725.1,0.0,2725.1,2025-06-07,Retail,Mumbai,-997.11,Sale,Valid
3764,Men,Lifestyle,Blazer Mid,10,2,3953.6,0.0,7907.2,2024-02-22,Online,Kolkata,528.86,Sale,Valid
3765,Kids,Running,Pegasus Turbo,M,3,5286.01,0.44,8880.5,2024-09-02,Online,Hyderabad,3376.32,Sale,Valid
3767,Kids,Training,Flex Trainer,,1,6481.055,0.2,5184.84,2025-05-08,Retail,Mumbai,-102.84,Sale,Valid
3768,Men,Soccer,Tiempo Legend,XL,2,5830.525,1.0,0.0,2024-03-10,Retail,Hyderabad,647.72,Sale,Review
3769,Women,Running,Free RN,10,1,6299.575,0.62,2393.84,2025-03-17,Retail,Bangalore,799.21,Sale,Valid
3770,Women,Running,Free RN,M,4,6299.575,0.36,16126.91,2024-02-03,Retail,Mumbai,3784.67,Sale,Valid
3771,Kids,Basketball,Kyrie Flytrap,XL,1,3388.26,0.0,3388.26,2024-09-02,Retail,Delhi,2376.36,Return,Valid
3772,Women,Soccer,Mercurial Superfly,XL,3,8140.47,0.0,24421.41,2024-11-23,Retail,Pune,3115.97,Sale,Valid
3774,Women,Soccer,Mercurial Superfly,L,2,3126.57,0.0,6253.14,2024-12-16,Retail,Hyderabad,66.02,Sale,Valid
3776,Men,Soccer,Tiempo Legend,L,2,5830.525,1.0,0.0,2024-11-12,Online,Kolkata,-1034.46,Sale,Valid
3777,Men,Training,SuperRep Go,XL,1,5587.585,0.0,5587.58,2025-06-05,Retail,Hyderabad,2781.77,Return,Valid
3778,Kids,Lifestyle,Waffle One,11,2,7248.3,0.0,14496.6,2025-05-06,Online,Kolkata,-672.15,Sale,Valid
3779,Women,Soccer,Tiempo Legend,M,2,5830.525,1.0,0.0,2024-12-17,Online,Kolkata,1073.22,Sale,Review
3781,Kids,Running,Pegasus Turbo,L,1,5286.01,0.36,3383.05,2024-02-21,Retail,Mumbai,642.3,Sale,Valid
3786,Men,Lifestyle,Air Force 1,M,2,6554.6849999999995,0.76,3146.25,2025-11-06,Retail,Kolkata,155.59,Sale,Valid
3787,Kids,Soccer,Mercurial Superfly,,2,5782.29,0.0,11564.58,2024-01-25,Retail,Bangalore,2660.28,Sale,Valid
3788,Kids,Soccer,Tiempo Legend,L,2,5830.525,0.0,11661.05,2025-05-18,Retail,Kolkata,-302.19,Sale,Valid
3789,Women,Lifestyle,Air Force 1,XL,2,2738.79,0.0,5477.58,2024-11-08,Retail,Hyderabad,863.29,Sale,Valid
3790,Men,Basketball,Air Jordan,,2,5974.92,0.0,11949.84,2025-07-13,Retail,Mumbai,-70.36,Sale,Valid
3791,Kids,Basketball,Kyrie Flytrap,L,2,5584.225,0.0,11168.45,2025-04-02,Online,Hyderabad,408.02,Sale,Valid
3792,Men,Running,Free RN,L,1,6299.575,1.0,0.0,2024-07-23,Retail,Pune,3737.69,Sale,Review
3793,Women,Running,Pegasus Turbo,,1,2749.96,0.16,2309.97,2025-01-23,Online,Hyderabad,-892.26,Sale,Valid
3794,Men,Training,Flex Trainer,XL,3,9360.87,0.0,28082.61,2025-04-18,Online,Pune,125.97,Sale,Valid
3795,Men,Soccer,Phantom GT,M,4,6012.23,1.0,0.0,2024-09-20,Retail,Hyderabad,2418.53,Sale,Review
3796,Women,Basketball,Zoom Freak,,4,6165.64,0.16,20716.55,2024-12-22,Online,Delhi,2081.43,Sale,Valid
3797,Women,Training,ZoomX Invincible,L,1,8735.51,0.13,7599.89,2025-06-25,Online,Mumbai,433.58,Sale,Valid
3798,Women,Training,SuperRep Go,L,1,3503.14,0.0,3503.14,2025-05-24,Retail,Pune,957.97,Sale,Valid
3802,Women,Running,React Infinity,XL,1,2391.13,0.0,2391.13,2024-12-16,Retail,Delhi,-489.64,Sale,Valid
3803,Men,Basketball,Zoom Freak,,3,6172.36,1.0,0.0,2025-04-26,Online,Mumbai,-659.53,Sale,Valid
3806,Women,Running,Free RN,M,1,6299.575,0.28,4535.69,2024-01-03,Retail,Bangalore,416.94,Sale,Valid
3807,Kids,Lifestyle,Dunk Low,,3,6091.98,0.0,18275.94,2025-11-05,Retail,Hyderabad,-1172.36,Sale,Valid
3809,Women,Running,Air Zoom,11,1,5548.255,0.0,5548.26,2024-02-13,Retail,Kolkata,3564.78,Return,Valid
3813,Men,Lifestyle,Waffle One,M,3,5349.78,0.0,16049.34,2025-09-05,Online,Mumbai,-921.98,Sale,Valid
3814,Kids,Lifestyle,Dunk Low,M,1,9668.47,0.0,9668.47,2024-12-25,Retail,Kolkata,3718.8,Return,Valid
3815,Women,Training,Flex Trainer,9,3,6481.055,0.0,19443.16,2025-04-16,Online,Kolkata,1224.44,Sale,Valid
3817,Kids,Basketball,Kyrie Flytrap,XL,1,5584.225,0.61,2177.85,2024-10-30,Retail,Mumbai,623.82,Return,Valid
3819,Kids,Basketball,Zoom Freak,M,3,7171.03,0.0,21513.09,2025-05-27,Retail,Kolkata,2723.0,Sale,Valid
3820,Men,Training,Flex Trainer,XL,1,6481.055,0.0,6481.06,2025-02-04,Retail,Mumbai,3505.71,Sale,Valid
3821,Women,Lifestyle,Air Force 1,L,1,7539.55,0.0,7539.55,2024-10-19,Retail,Kolkata,-17.8,Return,Valid
3824,Kids,Running,Free RN,11,1,6299.575,0.0,6299.58,2024-11-23,Retail,Hyderabad,3501.41,Sale,Valid
3825,Kids,Basketball,LeBron 20,,2,6630.92,0.63,4906.88,2025-04-01,Retail,Kolkata,3290.66,Sale,Valid
3826,Men,Lifestyle,Waffle One,XL,2,6598.54,0.0,13197.08,2024-08-10,Retail,Mumbai,314.9,Sale,Valid
3828,Men,Basketball,Air Jordan,XL,2,3208.18,0.0,6416.36,2024-12-20,Retail,Hyderabad,103.08,Sale,Valid
3829,Kids,Running,Air Zoom,L,1,5000.96,0.0,5000.96,2025-06-24,Online,Mumbai,2507.54,Sale,Valid
3830,Kids,Soccer,Phantom GT,L,2,3664.1,0.0,7328.2,2024-09-04,Retail,Hyderabad,3188.23,Sale,Valid
3832,Men,Basketball,Kyrie Flytrap,L,2,3928.02,0.0,7856.04,2025-05-28,Retail,Kolkata,3445.25,Sale,Valid
3833,Men,Soccer,Phantom GT,,2,5312.88,0.0,10625.76,2025-02-26,Retail,Kolkata,146.06,Sale,Valid
3834,Kids,Lifestyle,Dunk Low,XL,2,9190.55,1.0,0.0,2025-03-23,Retail,Delhi,3199.75,Sale,Review
3837,Women,Soccer,Tiempo Legend,11,2,7490.57,0.99,149.81,2024-07-26,Retail,Bangalore,1006.53,Sale,Review
3838,Women,Soccer,Mercurial Superfly,XL,2,4262.63,0.52,4092.12,2025-05-04,Retail,Delhi,373.65,Sale,Valid
3842,Men,Soccer,Tiempo Legend,M,1,5830.525,1.0,0.0,2024-09-14,Retail,Mumbai,3506.47,Return,Review
3844,Women,Training,Metcon 7,M,1,5744.7,0.32,3906.4,2024-08-29,Online,Mumbai,1073.8,Sale,Valid
3846,Women,Lifestyle,Air Force 1,6,2,8357.96,0.28,12035.46,2024-08-31,Retail,Bangalore,-306.33,Sale,Valid
3847,Men,Basketball,Kyrie Flytrap,M,2,5605.99,0.0,11211.98,2024-09-10,Retail,Delhi,2415.33,Sale,Valid
3848,Kids,Basketball,Air Jordan,L,2,9250.25,1.0,0.0,2025-11-07,Online,Bangalore,-945.78,Sale,Valid
3850,Women,Training,SuperRep Go,,1,5587.585,0.0,5587.58,2025-06-16,Retail,Delhi,142.55,Sale,Valid
3852,Men,Lifestyle,Air Force 1,,1,7834.8,0.0,7834.8,2024-10-17,Online,Kolkata,2786.52,Sale,Valid
3855,Kids,Basketball,LeBron 20,M,2,7104.38,0.05,13498.32,2025-01-31,Retail,Delhi,-407.89,Sale,Valid
3857,Women,Soccer,Mercurial Superfly,,2,8490.02,0.96,679.2,2024-09-04,Online,Kolkata,1916.37,Sale,Review
3858,Kids,Lifestyle,Waffle One,L,2,5349.78,0.87,1390.94,2024-09-07,Online,Bangalore,-485.83,Sale,Valid
3859,Kids,Lifestyle,Blazer Mid,M,3,5786.02,0.0,17358.06,2024-11-20,Retail,Mumbai,2907.33,Sale,Valid
3860,Men,Basketball,LeBron 20,7,3,6630.92,0.0,19892.76,2025-04-04,Online,Mumbai,3441.46,Sale,Valid
3862,Kids,Lifestyle,Dunk Low,L,1,6091.98,0.61,2375.87,2023-11-17,Online,Delhi,3454.42,Sale,Review
3863,Women,Training,Flex Trainer,XL,1,6358.33,0.0,6358.33,2025-06-28,Retail,Hyderabad,290.35,Sale,Valid
3864,Women,Training,SuperRep Go,7,1,5587.585,0.0,5587.58,2025-05-01,Retail,Delhi,2972.96,Sale,Valid
3866,Women,Basketball,LeBron 20,,3,6630.92,0.64,7161.39,2025-02-14,Retail,Kolkata,2985.34,Sale,Valid
3867,Kids,Lifestyle,Waffle One,XL,2,5349.78,0.0,10699.56,2024-10-04,Online,Bangalore,3405.94,Sale,Valid
3870,Women,Training,ZoomX Invincible,M,1,6944.2,0.0,6944.2,2025-05-17,Online,Hyderabad,764.21,Sale,Valid
3871,Women,Training,SuperRep Go,XL,3,5587.585,0.0,16762.76,2024-09-17,Retail,Delhi,1773.99,Sale,Valid
3874,Women,Basketball,LeBron 20,XL,4,3305.6,0.7,3966.72,2024-08-27,Online,Kolkata,1605.13,Sale,Valid
3876,Men,Soccer,Phantom GT,XL,1,4310.9,0.0,4310.9,2024-12-24,Retail,Hyderabad,3835.88,Return,Valid
3877,Men,Training,SuperRep Go,,1,5587.585,0.0,5587.58,2025-03-18,Online,Delhi,2594.37,Sale,Valid
3878,Men,Running,Air Zoom,XL,1,3224.56,0.0,3224.56,2024-08-13,Retail,Kolkata,2178.22,Sale,Valid
3883,Kids,Soccer,Premier III,M,2,8737.43,0.0,17474.86,2025-05-10,Retail,Delhi,-1174.75,Sale,Valid
3885,Men,Training,Metcon 7,XL,2,5744.7,0.0,11489.4,2024-11-10,Online,Bangalore,-512.97,Sale,Valid
3886,Kids,Basketball,Kyrie Flytrap,8,2,4967.69,0.0,9935.38,2025-01-16,Retail,Delhi,-136.16,Sale,Valid
3887,Women,Basketball,Zoom Freak,10,4,6172.36,0.0,24689.44,2025-07-06,Online,Mumbai,3824.51,Sale,Valid
3888,Kids,Training,ZoomX Invincible,,1,3737.67,0.0,3737.67,2024-12-30,Online,Mumbai,-341.37,Sale,Valid
3889,Kids,Soccer,Phantom GT,,2,8925.29,0.05,16958.05,2024-07-24,Online,Kolkata,-407.63,Sale,Valid
3890,Women,Training,ZoomX Invincible,XL,1,4392.78,0.0,4392.78,2025-01-10,Online,Delhi,676.44,Sale,Valid
3893,Men,Basketball,Air Jordan,,2,5974.92,1.0,0.0,2025-07-13,Retail,Delhi,2784.1,Sale,Review
3894,Women,Soccer,Premier III,11,1,5255.98,1.0,0.0,2024-06-08,Online,Pune,-1067.96,Return,Valid
3895,Men,Soccer,Tiempo Legend,XL,1,5830.525,0.0,5830.52,2025-02-15,Online,Hyderabad,366.35,Return,Valid
3898,Men,Basketball,LeBron 20,L,1,6630.92,0.07,6166.76,2025-02-27,Retail,Hyderabad,1353.92,Sale,Valid
3900,Men,Basketball,Zoom Freak,M,3,9599.44,0.0,28798.32,2024-01-11,Retail,Delhi,-553.3,Sale,Valid
3901,Men,Running,Air Zoom,XL,1,5548.255,0.12,4882.46,2025-04-30,Retail,Mumbai,1461.25,Sale,Valid
3902,Men,Running,Pegasus Turbo,XL,1,5286.01,0.85,792.9,2025-02-01,Online,Kolkata,3175.54,Sale,Review
3904,Kids,Soccer,Phantom GT,L,2,7775.87,0.0,15551.74,2025-05-28,Retail,Bangalore,1143.11,Sale,Valid
3905,Women,Soccer,Tiempo Legend,7,2,5830.525,0.0,11661.05,2024-10-12,Retail,Kolkata,3926.59,Sale,Valid
3906,Men,Lifestyle,Dunk Low,XL,4,7588.77,0.14,26105.37,2024-09-04,Online,Hyderabad,3435.73,Sale,Valid
3910,Men,Basketball,Zoom Freak,XL,2,2913.15,0.0,5826.3,2025-03-13,Online,Pune,1834.09,Sale,Valid
